timestamp,open,high,low,close,volume,vwap,trades,pre_market,after_market,dividend,split
2022-12-27 05:00:00,238.7,238.93,235.83,236.96,16688648.0,,16688648.0,240.8,236.6,,
2022-12-28 05:00:00,236.89,239.72,234.17,234.53,17457104.0,,17457104.0,236.4,234.61,,
2022-12-29 05:00:00,235.65,241.92,235.65,241.01,19770693.0,,19770693.0,235.8,240.42,,
2022-12-30 05:00:00,238.21,239.96,236.66,239.82,21938472.0,,21938472.0,240.0,240.2,,
2023-01-03 05:00:00,243.08,245.75,237.4,239.58,25740036.0,,25740036.0,240.99,240.87,,
2023-01-04 05:00:00,232.275,232.87,225.96,229.1,50623394.0,,50623394.0,236.98,228.0,,
2023-01-05 05:00:00,227.2,227.55,221.7602,222.31,39577823.0,,39577823.0,227.8,222.46,,
2023-01-06 05:00:00,223.0,225.7601,219.35,224.93,43613574.0,,43613574.0,222.47,225.04,,
2023-01-09 05:00:00,226.45,231.2366,226.41,227.12,27369784.0,,27369784.0,225.16,226.16,,
2023-01-10 05:00:00,227.755,231.31,227.33,228.85,27033881.0,,27033881.0,227.18,229.2,,
2023-01-11 05:00:00,231.29,235.95,231.11,235.77,28633081.0,,28633081.0,229.2,235.5,,
2023-01-12 05:00:00,235.26,239.9,233.56,238.51,27269486.0,,27269486.0,235.78,238.6,,
2023-01-13 05:00:00,237.002,239.37,234.92,239.23,21333265.0,,21333265.0,238.65,239.25,,
2023-01-17 05:00:00,237.97,240.91,237.09,240.35,29831257.0,,29831257.0,239.18,239.65,,
2023-01-18 05:00:00,241.565,242.38,235.52,235.81,30028692.0,,30028692.0,240.41,235.17,,
2023-01-19 05:00:00,233.78,235.52,230.68,231.93,28592433.0,,28592433.0,235.33,232.38,,
2023-01-20 05:00:00,234.855,240.74,234.51,240.22,35249809.0,,35249809.0,232.46,240.4,,
2023-01-23 05:00:00,241.1,245.165,239.65,242.58,31933951.0,,31933951.0,240.5,242.6,,
2023-01-24 05:00:00,242.5,243.95,240.44,242.04,40218444.0,,40218444.0,243.23,239.6,,
2023-01-25 05:00:00,234.48,243.3,230.9,240.61,66526641.0,,66526641.0,238.9,241.2,,
2023-01-26 05:00:00,243.65,248.31,242.0,248.0,33454491.0,,33454491.0,240.6,247.4,,
2023-01-27 05:00:00,248.99,249.83,246.83,248.16,26498939.0,,26498939.0,246.87,248.13,,
2023-01-30 05:00:00,244.51,245.6,242.2,242.71,25867365.0,,25867365.0,246.0,243.3,,
2023-01-31 05:00:00,243.45,247.95,242.945,247.81,26541072.0,,26541072.0,242.05,246.85,,
2023-02-01 05:00:00,248.0,255.18,245.47,252.75,31259912.0,,31259912.0,247.61,252.48,,
2023-02-02 05:00:00,258.82,264.69,257.25,264.6,39931837.0,,39931837.0,254.03,262.83,,
2023-02-03 05:00:00,259.542,264.2,257.1,258.35,29059256.0,,29059256.0,260.7,258.0001,,
2023-02-06 05:00:00,257.44,258.3,254.78,256.77,22517997.0,,22517997.0,257.34,257.89,,
2023-02-07 05:00:00,260.53,268.775,260.08,267.56,50841365.0,,50841365.0,257.27,269.82,,
2023-02-08 05:00:00,273.2,276.76,266.21,266.73,54674349.0,,54674349.0,270.0,268.07,,
2023-02-09 05:00:00,273.8,273.98,262.8,263.62,42375102.0,,42375102.0,269.99,263.4,,
2023-02-10 05:00:00,261.53,264.09,260.662,263.1,25808489.0,,25808489.0,265.08,265.76,,
2023-02-13 05:00:00,267.64,274.6,267.15,271.32,44614921.0,,44614921.0,264.63,272.24,,
2023-02-14 05:00:00,272.67,274.97,269.28,272.17,37047924.0,,37047924.0,272.09,271.6,,
2023-02-15 05:00:00,268.32,270.73,266.18,269.32,28962163.0,,28962163.0,271.21,269.79,0.68,
2023-02-16 05:00:00,264.02,266.74,261.9,262.15,29529391.0,,29529391.0,270.08,260.75,,
2023-02-17 05:00:00,259.39,260.09,256.0,258.06,29998205.0,,29998205.0,260.0,258.28,,
2023-02-21 05:00:00,254.48,255.49,251.59,252.67,28372844.0,,28372844.0,255.5,252.9,,
2023-02-22 05:00:00,254.09,254.34,250.34,251.51,22491056.0,,22491056.0,255.5,252.44,,
2023-02-23 05:00:00,255.56,256.84,250.48,254.77,29219095.0,,29219095.0,252.7,254.9,,
2023-02-24 05:00:00,249.96,251.0,248.1,249.22,24860205.0,,24860205.0,253.61,249.08,,
2023-02-27 05:00:00,252.46,252.82,249.39,250.16,21184867.0,,21184867.0,250.58,250.32,,
2023-02-28 05:00:00,249.07,251.49,248.73,249.42,22490950.0,,22490950.0,250.01,248.5,,
2023-03-01 05:00:00,250.76,250.93,245.79,246.27,27530059.0,,27530059.0,250.78,247.22,,
