timestamp,open,high,low,close,volume,vwap,trades,pre_market,after_market,dividend,split
2022-11-28 05:00:00,110.78,112.04,108.38,108.78,23332816.0,,23332816.0,110.99,108.6999,,
2022-11-29 05:00:00,109.54,110.94,108.5437,109.46,23899238.0,,23899238.0,109.31,109.15,,
2022-11-30 05:00:00,109.505,118.16,109.38,118.1,43348557.0,,43348557.0,109.88,118.66,,
2022-12-01 05:00:00,119.198,121.2,118.4,120.44,36551374.0,,36551374.0,117.62,120.08,,
2022-12-02 05:00:00,117.83,124.04,117.61,123.49,39950464.0,,39950464.0,119.81,123.71,,
2022-12-05 05:00:00,121.75,124.67,121.35,122.43,35474884.0,,35474884.0,123.1,122.53,,
2022-12-06 05:00:00,119.91,120.55,113.74,114.12,43689183.0,,43689183.0,122.44,114.05,,
2022-12-07 05:00:00,113.76,115.88,112.88,113.93,29461137.0,,29461137.0,113.83,113.35,,
2022-12-08 05:00:00,116.39,117.34,114.59,115.33,30619418.0,,30619418.0,114.09,115.4,,
2022-12-09 05:00:00,115.3,117.54,113.87,115.9,26033353.0,,26033353.0,115.75,115.76,,
2022-12-12 05:00:00,115.18,115.72,113.14,114.71,24747064.0,,24747064.0,115.61,114.99,,
2022-12-13 05:00:00,122.13,123.3,118.64,120.15,44701054.0,,44701054.0,114.7,120.75,,
2022-12-14 05:00:00,119.39,124.14,119.39,121.59,36922037.0,,36922037.0,120.48,122.4,,
2022-12-15 05:00:00,118.33,118.625,114.01,116.15,34530970.0,,34530970.0,121.44,115.56,,
2022-12-16 05:00:00,120.23,123.31,118.8214,119.43,67064001.0,,67064001.0,114.97,119.25,,
2022-12-19 05:00:00,116.83,117.8,114.331,114.48,29769875.0,,29769875.0,120.13,114.71,,
2022-12-20 05:00:00,113.26,117.33,112.46,117.09,28742501.0,,28742501.0,113.0,117.71,,
2022-12-21 05:00:00,116.7,120.34,115.62,119.76,20392799.0,,20392799.0,118.01,119.8,,
2022-12-22 05:00:00,117.2,118.62,114.38,117.12,22418121.0,,22418121.0,119.57,116.91,,
2022-12-23 05:00:00,116.03,118.175,115.535,118.04,17779225.0,,17779225.0,117.04,118.16,,
2022-12-27 05:00:00,117.93,118.6,116.0501,116.88,21392311.0,,21392311.0,118.99,116.09,,
2022-12-28 05:00:00,116.25,118.15,115.51,115.62,19612473.0,,19612473.0,116.3,115.5,,
2022-12-29 05:00:00,116.4,121.03,115.77,120.26,22360192.0,,22360192.0,115.8,119.76,,
2022-12-30 05:00:00,118.16,120.42,117.74,120.34,19583825.0,,19583825.0,119.13,120.85,,
2023-01-03 05:00:00,122.82,126.37,122.28,124.74,35528531.0,,35528531.0,120.99,124.25,,
2023-01-04 05:00:00,127.38,129.0498,125.85,127.37,32397094.0,,32397094.0,125.14,127.02,,
2023-01-05 05:00:00,126.125,128.52,124.54,126.94,25447099.0,,25447099.0,126.47,127.2,,
2023-01-06 05:00:00,128.97,130.33,126.04,130.02,27584498.0,,27584498.0,126.65,130.0,,
2023-01-09 05:00:00,131.16,132.95,129.28,129.47,26628145.0,,26628145.0,130.49,128.99,,
2023-01-10 05:00:00,127.27,133.44,127.15,132.99,28684431.0,,28684431.0,128.5,133.1,,
2023-01-11 05:00:00,130.96,133.8494,130.34,132.89,25423046.0,,25423046.0,132.21,133.09,,
2023-01-12 05:00:00,133.44,137.6781,131.76,136.71,30748732.0,,30748732.0,133.09,136.25,,
2023-01-13 05:00:00,134.97,137.39,134.835,136.98,22423839.0,,22423839.0,135.88,136.71,,
2023-01-17 05:00:00,136.176,136.75,134.25,135.36,21147587.0,,21147587.0,136.46,134.75,,
2023-01-18 05:00:00,135.81,137.25,132.8,133.02,20215486.0,,20215486.0,135.36,132.55,,
2023-01-19 05:00:00,132.49,137.45,132.14,136.15,28625232.0,,28625232.0,132.76,136.75,,
2023-01-20 05:00:00,135.89,139.94,134.61,139.37,28688630.0,,28688630.0,136.9,139.3,,
2023-01-23 05:00:00,139.29,143.76,138.66,143.27,27089093.0,,27089093.0,139.09,143.1,,
2023-01-24 05:00:00,141.69,145.0,141.36,143.14,21970190.0,,21970190.0,142.88,141.86,,
2023-01-25 05:00:00,141.22,143.17,140.31,141.5,26622021.0,,26622021.0,142.19,141.49,,
2023-01-26 05:00:00,144.4,147.51,143.3,147.3,25382084.0,,25382084.0,142.5,146.64,,
2023-01-27 05:00:00,148.237,153.19,147.39,151.74,35771865.0,,35771865.0,146.3,151.65,,
2023-01-30 05:00:00,149.405,151.1233,146.95,147.06,28040100.0,,28040100.0,151.44,147.1,,
2023-01-31 05:00:00,147.95,149.88,147.52,148.97,29842109.0,,29842109.0,146.61,147.1,,
2023-02-01 05:00:00,148.03,153.58,147.06,153.12,55661017.0,,55661017.0,146.64,183.9901,,
2023-02-02 05:00:00,183.38,197.16,180.16,188.77,150457887.0,,150457887.0,181.5,185.07,,
2023-02-03 05:00:00,183.465,196.77,182.89,186.53,76671301.0,,76671301.0,183.1,187.09,,
2023-02-06 05:00:00,186.53,190.7,185.5156,186.06,42462811.0,,42462811.0,185.9,186.52,,
2023-02-07 05:00:00,185.575,193.7799,184.4,191.62,47007162.0,,47007162.0,186.06,191.51,,
2023-02-08 05:00:00,190.0,190.83,182.92,183.43,36131074.0,,36131074.0,191.22,183.91,,
2023-02-09 05:00:00,186.13,186.65,177.27,177.92,37118811.0,,37118811.0,185.07,177.1499,,
2023-02-10 05:00:00,176.3534,178.89,173.35,174.15,33409567.0,,33409567.0,177.85,174.4,,
2023-02-13 05:00:00,178.215,181.0,175.82,179.43,31463223.0,,31463223.0,174.57,179.0,,
2023-02-14 05:00:00,177.16,181.5064,175.88,179.48,24034631.0,,24034631.0,179.8,178.7201,,
2023-02-15 05:00:00,176.415,178.19,175.33,177.16,25323291.0,,25323291.0,178.84,177.98,,
